sku;ean;titulo;custo;imposto;embalagem;frete;outros
00870136;7900123644316;tenis molekinho 2850.310 nylon/free (27981-preto/preto/cinza 36);60,24;12;0;0;0
00870617;7909937571603;chinelo ipanema 25431 baby gatinha (ax725 rosa/rosa/c 17/18);11,98;12;0;0;0
00870619;7909937571597;chinelo ipanema 25431 baby gatinha (ax725 rosa/rosa/c 19);11,98;12;0;0;0
00870620;7909937571580;chinelo ipanema 25431 baby gatinha (ax725 rosa/rosa/c 20/21);11,98;12;0;0;0
00870622;7909937571573;chinelo ipanema 25431 baby gatinha (ax725 rosa/rosa/c 22);11,98;12;0;0;0
00870623;7909937571566;chinelo ipanema 25431 baby gatinha (ax725 rosa/rosa/c 23/24);11,98;12;0;0;0
00870625;;chinelo ipanema 25431 baby gatinha (ax725 rosa/rosa/c 25);11,98;12;0;0;0
00870717;7909937968359;chinelo ipanema 25431 baby leaozinho (be697 ip/azul/azul 17/18);11,98;12;0;0;0
00870719;7909937968342;chinelo ipanema 25431 baby leaozinho (be697 ip/azul/azul 19);11,98;12;0;0;0
00870720;7909937968335;chinelo ipanema 25431 baby leaozinho (be697 ip/azul/azul 20/21);11,98;12;0;0;0
00870722;7909937968328;chinelo ipanema 25431 baby leaozinho (be697 ip/azul/azul 22);11,98;12;0;0;0
00870723;7909937968311;chinelo ipanema 25431 baby leaozinho (be697 ip/azul/azul 23/24);11,98;12;0;0;0
00870725;;chinelo ipanema 25431 baby leaozinho (be697 ip/azul/azul 25);11,98;12;0;0;0
00871617;7909937946975;chinelo ipanema 27182 glitter baby (be467 rosa/rosa/glitter 17/18);14,08;12;0;0;0
00871619;7909937946968;chinelo ipanema 27182 glitter baby (be467 rosa/rosa/glitter 19);14,08;12;0;0;0
00871620;7909937946951;chinelo ipanema 27182 glitter baby (be467 rosa/rosa/glitter 20/21);14,08;12;0;0;0
00871622;7909937946944;chinelo ipanema 27182 glitter baby (be467 rosa/rosa/glitter 22);14,08;12;0;0;0
00871623;7909937946937;chinelo ipanema 27182 glitter baby (be467 rosa/rosa/glitter 23/24);14,08;12;0;0;0
00871625;;chinelo ipanema 27182 glitter baby (be467 rosa/rosa/glitter 25);14,08;12;0;0;0
00872017;7909937935689;chinelo ipanema 27296 patrulha canin (be822 azul/azul 17/18);14,37;12;0;0;0
00872019;7909937935696;chinelo ipanema 27296 patrulha canin (be822 azul/azul 19);14,37;12;0;0;0
00872020;7909937935702;chinelo ipanema 27296 patrulha canin (be822 azul/azul 20/21);14,37;12;0;0;0
00872022;7909937935719;chinelo ipanema 27296 patrulha canin (be822 azul/azul 22);14,37;12;0;0;0
00872023;7909937935726;chinelo ipanema 27296 patrulha canin (be822 azul/azul 23/24);14,37;12;0;0;0
00872025;;chinelo ipanema 27296 patrulha canin (be822 azul/azul 25);14,37;12;0;0;0
00873737;7909989912720;chinelo havaianas track waves 2024/25 (waves-cinza gelo 37/38);23,55;12;0;0;0
00873739;7909989912737;chinelo havaianas track waves 2024/25 (waves-cinza gelo 39/40);23,55;12;0;0;0
00873741;7909989912744;chinelo havaianas track waves 2024/25 (waves-cinza gelo 41/42);23,55;12;0;0;0
00873743;7909989912751;chinelo havaianas track waves 2024/25 (waves-cinza gelo 43/44);23,55;12;0;0;0
00873745;7909989912768;chinelo havaianas track waves 2024/25 (waves-cinza gelo 45/46);23,55;12;0;0;0
00878917;;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 17);35,17;12;0;0;0
00878918;;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 18);35,17;12;0;0;0
00878919;7900190232775;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 19);35,17;12;0;0;0
00878920;7900190232782;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 20);35,17;12;0;0;0
00878921;7900190232799;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 21);35,17;12;0;0;0
00878922;7900190229409;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 22);35,17;12;0;0;0
00878923;7900190232805;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 23);35,17;12;0;0;0
00878924;7900190232812;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 24);35,17;12;0;0;0
00878925;7900190232829;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 25);35,17;12;0;0;0
00878926;7900190232836;sandalia molekinho 2135.763 rustico neo (36786bm marinho 488/branc 26);35,17;12;0;0;0
00882517;7909937844486;sandalia zaxynina 18501 moderninha ii (be138z/mod rosa iogurte 17/18);30,48;12;0;0;0
00882519;7909937844493;sandalia zaxynina 18501 moderninha ii (be138z/mod rosa iogurte 19);30,48;12;0;0;0
00882520;7909937844509;sandalia zaxynina 18501 moderninha ii (be138z/mod rosa iogurte 20);30,48;12;0;0;0
00882521;7909937844516;sandalia zaxynina 18501 moderninha ii (be138z/mod rosa iogurte 21);30,48;12;0;0;0
00882522;7909937844523;sandalia zaxynina 18501 moderninha ii (be138z/mod rosa iogurte 22);30,48;12;0;0;0
00882523;7909937844530;sandalia zaxynina 18501 moderninha ii (be138z/mod rosa iogurte 23/24);30,48;12;0;0;0
00882525;7909937844547;sandalia zaxynina 18501 moderninha ii (be138z/mod rosa iogurte 25);30,48;12;0;0;0
00882526;7909937844554;sandalia zaxynina 18501 moderninha ii (be138z/mod rosa iogurte 26/27);30,48;12;0;0;0
00882617;7909937844561;sandalia zaxynina 18501 moderninha ii (be145-rosa quartzo degrad 17/18);30,48;12;0;0;0
00882619;7909937844578;sandalia zaxynina 18501 moderninha ii (be145-rosa quartzo degrad 19);30,48;12;0;0;0
00882620;7909937844585;sandalia zaxynina 18501 moderninha ii (be145-rosa quartzo degrad 20);30,48;12;0;0;0
00882621;7909937844592;sandalia zaxynina 18501 moderninha ii (be145-rosa quartzo degrad 21);30,48;12;0;0;0
00882622;7909937844608;sandalia zaxynina 18501 moderninha ii (be145-rosa quartzo degrad 22);30,48;12;0;0;0
00882623;7909937844615;sandalia zaxynina 18501 moderninha ii (be145-rosa quartzo degrad 23/24);30,48;12;0;0;0
00882625;7909937844622;sandalia zaxynina 18501 moderninha ii (be145-rosa quartzo degrad 25);30,48;12;0;0;0
00882626;7909937844639;sandalia zaxynina 18501 moderninha ii (be145-rosa quartzo degrad 26/27);30,48;12;0;0;0
00883917;7909937781057;sandalia papete grendene kids 22710 patru canina f (bc893p/can rosa/branco 17/18);28,75;12;0;0;0
00883919;7909937781040;sandalia papete grendene kids 22710 patru canina f (bc893p/can rosa/branco 19);28,75;12;0;0;0
00883920;7909937781033;sandalia papete grendene kids 22710 patru canina f (bc893p/can rosa/branco 20/21);28,75;12;0;0;0
00883922;7909937781026;sandalia papete grendene kids 22710 patru canina f (bc893p/can rosa/branco 22);28,75;12;0;0;0
00883923;7909937781019;sandalia papete grendene kids 22710 patru canina f (bc893p/can rosa/branco 23/24);28,75;12;0;0;0
00883925;7909937781002;sandalia papete grendene kids 22710 patru canina f (bc893p/can rosa/branco 25);28,75;12;0;0;0
00883926;7909937780999;sandalia papete grendene kids 22710 patru canina f (bc893p/can rosa/branco 26/27);28,75;12;0;0;0
00884633;7909989317648;chinelo dedo havaianas elegance liso (el/lis rosa ballet 33/34);15,70;12;0;0;0
00884635;7909989317655;chinelo dedo havaianas elegance liso (el/lis rosa ballet 35/36);15,70;12;0;0;0
00884637;7909989317662;chinelo dedo havaianas elegance liso (el/lis rosa ballet 37/38);15,70;12;0;0;0
00884639;7909989317679;chinelo dedo havaianas elegance liso (el/lis rosa ballet 39/40);15,70;12;0;0;0
00884641;7909989317686;chinelo dedo havaianas elegance liso (el/lis rosa ballet 41/42);15,70;12;0;0;0
00884737;7909806650712;chinelo cartago 11840 atlanta (aj521c/atl marrom/marrom 37/38);19,69;12;0;0;0
00884739;7909806650729;chinelo cartago 11840 atlanta (aj521c/atl marrom/marrom 39);19,69;12;0;0;0
00884740;7909806650736;chinelo cartago 11840 atlanta (aj521c/atl marrom/marrom 40);19,69;12;0;0;0
00884741;7909806650743;chinelo cartago 11840 atlanta (aj521c/atl marrom/marrom 41);19,69;12;0;0;0
00884742;7909806650750;chinelo cartago 11840 atlanta (aj521c/atl marrom/marrom 42);19,69;12;0;0;0
00884743;7909806650767;chinelo cartago 11840 atlanta (aj521c/atl marrom/marrom 43/44);19,69;12;0;0;0
00884837;7909937244996;chinelo cartago 11840 atlanta (as401c/atl preto/preto 37/38);19,69;12;0;0;0
00884839;7909937245009;chinelo cartago 11840 atlanta (as401c/atl preto/preto 39);19,69;12;0;0;0
00884840;7909937245016;chinelo cartago 11840 atlanta (as401c/atl preto/preto 40);19,69;12;0;0;0
00884841;7909937245023;chinelo cartago 11840 atlanta (as401c/atl preto/preto 41);19,69;12;0;0;0
00884842;7909937245030;chinelo cartago 11840 atlanta (as401c/atl preto/preto 42);19,69;12;0;0;0
00884843;7909937245047;chinelo cartago 11840 atlanta (as401c/atl preto/preto 43/44);19,69;12;0;0;0
00885317;7909937753863;chinelo ipanema 26791 turm monica f (bb032i/tmon rosa/rosa/ve 17/18);11,98;12;0;0;0
00885319;7909937753870;chinelo ipanema 26791 turm monica f (bb032i/tmon rosa/rosa/ve 19);11,98;12;0;0;0
00885320;7909937753887;chinelo ipanema 26791 turm monica f (bb032i/tmon rosa/rosa/ve 20/21);11,98;12;0;0;0
00885322;7909937753894;chinelo ipanema 26791 turm monica f (bb032i/tmon rosa/rosa/ve 22);11,98;12;0;0;0
00885323;7909937753900;chinelo ipanema 26791 turm monica f (bb032i/tmon rosa/rosa/ve 23/24);11,98;12;0;0;0
00885325;;chinelo ipanema 26791 turm monica f (bb032i/tmon rosa/rosa/ve 25);11,98;12;0;0;0
00885417;7909937753962;chinelo ipanema 26791 turm monica m (bb036i/tmon azul/azul 17/18);12,42;12;0;0;0
00885419;7909937753979;chinelo ipanema 26791 turm monica m (bb036i/tmon azul/azul 19);12,42;12;0;0;0
00885420;7909937753986;chinelo ipanema 26791 turm monica m (bb036i/tmon azul/azul 20/21);12,42;12;0;0;0
00885422;7909937753993;chinelo ipanema 26791 turm monica m (bb036i/tmon azul/azul 22);12,42;12;0;0;0
00885423;7909937754006;chinelo ipanema 26791 turm monica m (bb036i/tmon azul/azul 23/24);12,42;12;0;0;0
00885425;;chinelo ipanema 26791 turm monica m (bb036i/tmon azul/azul 25);12,42;12;0;0;0
00885517;7909937872489;chinelo ipanema 27065 disney marie (bc951i/disn rosa/glitter 17/18);16,77;12;0;0;0
00885519;7909937872496;chinelo ipanema 27065 disney marie (bc951i/disn rosa/glitter 19);16,77;12;0;0;0
00885520;7909937872502;chinelo ipanema 27065 disney marie (bc951i/disn rosa/glitter 20/21);16,77;12;0;0;0
00885522;7909937872519;chinelo ipanema 27065 disney marie (bc951i/disn rosa/glitter 22);16,77;12;0;0;0
00885523;7909937872526;chinelo ipanema 27065 disney marie (bc951i/disn rosa/glitter 23/24);16,77;12;0;0;0
00885525;;chinelo ipanema 27065 disney marie (bc951i/disn rosa/glitter 25);16,77;12;0;0;0
00888217;7909937768294;sandalia zaxynina 18988 fofurinha (ba656z/fo rosa dalia 17/18);35,55;12;0;0;0
00888219;7909937768300;sandalia zaxynina 18988 fofurinha (ba656z/fo rosa dalia 19);35,55;12;0;0;0
00888220;7909937768317;sandalia zaxynina 18988 fofurinha (ba656z/fo rosa dalia 20);35,55;12;0;0;0
00888221;7909937768324;sandalia zaxynina 18988 fofurinha (ba656z/fo rosa dalia 21);35,55;12;0;0;0
00888222;7909937768331;sandalia zaxynina 18988 fofurinha (ba656z/fo rosa dalia 22);35,55;12;0;0;0
00888223;7909937768348;sandalia zaxynina 18988 fofurinha (ba656z/fo rosa dalia 23/24);35,55;12;0;0;0
00888225;7909937768355;sandalia zaxynina 18988 fofurinha (ba656z/fo rosa dalia 25);35,55;12;0;0;0
00888226;7909937768362;sandalia zaxynina 18988 fofurinha (ba656z/fo rosa dalia 26/27);35,55;12;0;0;0
00891500;7909766410432;bolsa moleca 50007.1 gorgurão (52531 nude/ gor/ 658 mol un);41,39;12;0;0;0
00895237;7900015853581;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 37);84,05;12;0;0;0
00895238;7900015853598;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 38);84,05;12;0;0;0
00895239;7900015853604;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 39);84,05;12;0;0;0
00895240;7900015853611;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 40);84,05;12;0;0;0
00895241;7900015853628;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 41);84,05;12;0;0;0
00895242;7900015853635;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 42);84,05;12;0;0;0
00895243;7900015853642;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 43);84,05;12;0;0;0
00895244;7900015853659;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 44);84,05;12;0;0;0
00895245;;tenis casual actvitta 4916.518 sorano (15745a/sor preto 01 45);84,05;12;0;0;0
00895337;7900015743790;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 37);84,05;12;0;0;0
00895338;7900015743806;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 38);84,05;12;0;0;0
00895339;7900015743813;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 39);84,05;12;0;0;0
00895340;7900015743578;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 40);84,05;12;0;0;0
00895341;7900015743820;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 41);84,05;12;0;0;0
00895342;7900015743837;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 42);84,05;12;0;0;0
00895343;7900015743844;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 43);84,05;12;0;0;0
00895344;7900015743851;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 44);84,05;12;0;0;0
00895345;;tenis casual actvitta 4916.518 sorano (93249a/sor areia 1137 45);84,05;12;0;0;0
00898633;7900190316123;tamanco anabela modare 7151.115 leaz/ paris (015745t preto lea 33);68,49;12;0;0;0
00898634;7900190316130;tamanco anabela modare 7151.115 leaz/ paris (015745t preto lea 34);68,49;12;0;0;0
00898635;7900190316147;tamanco anabela modare 7151.115 leaz/ paris (015745t preto lea 35);68,49;12;0;0;0
00898636;7900190316154;tamanco anabela modare 7151.115 leaz/ paris (015745t preto lea 36);68,49;12;0;0;0
00898637;7900190316178;tamanco anabela modare 7151.115 leaz/ paris (015745t preto lea 37);68,49;12;0;0;0
00898638;7900190316192;tamanco anabela modare 7151.115 leaz/ paris (015745t preto lea 38);68,49;12;0;0;0
00898639;7900190316208;tamanco anabela modare 7151.115 leaz/ paris (015745t preto lea 39);68,49;12;0;0;0
00898640;;tamanco anabela modare 7151.115 leaz/ paris (015745t preto lea 40);68,49;12;0;0;0
00898833;7909694159533;sandalia anabela modare 7151.102 canelado ii (000003s/can preto 33);68,49;12;0;0;0
00898834;7909694159540;sandalia anabela modare 7151.102 canelado ii (000003s/can preto 34);68,49;12;0;0;0
00898835;7909694159557;sandalia anabela modare 7151.102 canelado ii (000003s/can preto 35);68,49;12;0;0;0
00898836;7909694159564;sandalia anabela modare 7151.102 canelado ii (000003s/can preto 36);68,49;12;0;0;0
00898837;7909694159588;sandalia anabela modare 7151.102 canelado ii (000003s/can preto 37);68,49;12;0;0;0
00898838;7909694159601;sandalia anabela modare 7151.102 canelado ii (000003s/can preto 38);68,49;12;0;0;0
00898839;7909694159618;sandalia anabela modare 7151.102 canelado ii (000003s/can preto 39);68,49;12;0;0;0
00898840;7909694159625;sandalia anabela modare 7151.102 canelado ii (000003s/can preto 40);68,49;12;0;0;0
00900433;;chinelo havaianas top times i (corinthians i 33/34);27,16;12;0;0;0
00900437;7909989136980;chinelo havaianas top times i (corinthians i 37/38);27,16;12;0;0;0
00900441;7909989137000;chinelo havaianas top times i (corinthians i 41/42);27,16;12;0;0;0
00900443;7909989137017;chinelo havaianas top times i (corinthians i 43/44);27,16;12;0;0;0
00900537;7909989138014;chinelo havaianas top times i (palmeiras i 37/38);27,16;12;0;0;0
00900547;;chinelo havaianas top times i (palmeiras i 47/48);27,16;12;0;0;0
00901223;7909989481882;chinelo havaianas kids herois (k her marinho 23/24);27,16;12;0;0;0
00901225;7909989481899;chinelo havaianas kids herois (k her marinho 25/26);27,16;12;0;0;0
00901227;7909989481905;chinelo havaianas kids herois (k her marinho 27/28);27,16;12;0;0;0
00901229;7909989481912;chinelo havaianas kids herois (k her marinho 29/30);27,16;12;0;0;0
00901231;7909989481929;chinelo havaianas kids herois (k her marinho 31/32);27,16;12;0;0;0
00901233;7909989481936;chinelo havaianas kids herois (k her marinho 33/34);27,16;12;0;0;0
00901235;7909989481943;chinelo havaianas kids herois (k her marinho 35/36);27,16;12;0;0;0
00901323;7909989481950;chinelo havaianas kids herois (k her cinza aco 23/24);27,16;12;0;0;0
00901325;7909989481967;chinelo havaianas kids herois (k her cinza aco 25/26);27,16;12;0;0;0
00901327;7909989481974;chinelo havaianas kids herois (k her cinza aco 27/28);27,16;12;0;0;0
00901329;7909989481981;chinelo havaianas kids herois (k her cinza aco 29/30);27,16;12;0;0;0
00901331;7909989481998;chinelo havaianas kids herois (k her cinza aco 31/32);27,16;12;0;0;0
00901333;7909989482001;chinelo havaianas kids herois (k her cinza aco 33/34);27,16;12;0;0;0
00901335;7909989482018;chinelo havaianas kids herois (k her cinza aco 35/36);27,16;12;0;0;0
00903137;7909989765722;chinelo dedo havaianas power 2.0 (power marinho/azul 37/38);43,44;12;0;0;0
00903139;7909989765739;chinelo dedo havaianas power 2.0 (power marinho/azul 39/40);43,44;12;0;0;0
00903141;7909989765746;chinelo dedo havaianas power 2.0 (power marinho/azul 41/42);43,44;12;0;0;0
00903145;7909989765760;chinelo dedo havaianas power 2.0 (power marinho/azul 45/46);43,44;12;0;0;0
00903434;7900190247656;tenis actvitta 4841.103 loc salem (15758 preto/branco 34);78,43;12;0;0;0
00903435;7900190247663;tenis actvitta 4841.103 loc salem (15758 preto/branco 35);78,43;12;0;0;0
00903436;7900190247670;tenis actvitta 4841.103 loc salem (15758 preto/branco 36);78,43;12;0;0;0
00903437;7900190247694;tenis actvitta 4841.103 loc salem (15758 preto/branco 37);78,43;12;0;0;0
00903438;7900190247717;tenis actvitta 4841.103 loc salem (15758 preto/branco 38);78,43;12;0;0;0
00903439;7900190247724;tenis actvitta 4841.103 loc salem (15758 preto/branco 39);78,43;12;0;0;0
00903440;7900190247731;tenis actvitta 4841.103 loc salem (15758 preto/branco 40);78,43;12;0;0;0
00903717;7909937985387;sandalia zaxynina 19060 zaxynina mod (bf040 rosa medio 17/18);30,48;12;0;0;0
00903719;7909937985394;sandalia zaxynina 19060 zaxynina mod (bf040 rosa medio 19);30,48;12;0;0;0
00903720;7909937985400;sandalia zaxynina 19060 zaxynina mod (bf040 rosa medio 20);30,48;12;0;0;0
00903721;7909937985417;sandalia zaxynina 19060 zaxynina mod (bf040 rosa medio 21);30,48;12;0;0;0
00903722;7909937985424;sandalia zaxynina 19060 zaxynina mod (bf040 rosa medio 22);30,48;12;0;0;0
00903723;7909937985431;sandalia zaxynina 19060 zaxynina mod (bf040 rosa medio 23/24);30,48;12;0;0;0
00903725;7909937985448;sandalia zaxynina 19060 zaxynina mod (bf040 rosa medio 25);30,48;12;0;0;0
00903726;7909937985455;sandalia zaxynina 19060 zaxynina mod (bf040 rosa medio 26/27);30,48;12;0;0;0
00903817;7900204050548;sandalia papete zaxynina 19061 joaninha (bf748 rosa dalia 17/18);33,54;12;0;0;0
00903819;7900204050555;sandalia papete zaxynina 19061 joaninha (bf748 rosa dalia 19);33,54;12;0;0;0
00903820;7900204050562;sandalia papete zaxynina 19061 joaninha (bf748 rosa dalia 20);33,54;12;0;0;0
00903821;7900204050579;sandalia papete zaxynina 19061 joaninha (bf748 rosa dalia 21);33,54;12;0;0;0
00903822;7900204050586;sandalia papete zaxynina 19061 joaninha (bf748 rosa dalia 22);33,54;12;0;0;0
00903823;7900204050593;sandalia papete zaxynina 19061 joaninha (bf748 rosa dalia 23/24);33,54;12;0;0;0
00903825;7900204050609;sandalia papete zaxynina 19061 joaninha (bf748 rosa dalia 25);33,54;12;0;0;0
00903826;7900204050616;sandalia papete zaxynina 19061 joaninha (bf748 rosa dalia 26/27);33,54;12;0;0;0
00904233;;chinelo havaianas old top times ii (old santos branco/branco 33/34);34,99;12;0;0;0
00904243;7909989146545;chinelo havaianas old top times ii (old santos branco/branco 43/44);34,99;12;0;0;0
00904245;7909989146552;chinelo havaianas old top times ii (old santos branco/branco 45/46);34,99;12;0;0;0
00904247;;chinelo havaianas old top times ii (old santos branco/branco 47/48);34,99;12;0;0;0
00904433;;chinelo havaianas top simpsons 2025 (simpsons amarelo pop 33/34);31,25;12;0;0;0
00904435;7909989480052;chinelo havaianas top simpsons 2025 (simpsons amarelo pop 35/36);31,25;12;0;0;0
00904437;7909989480069;chinelo havaianas top simpsons 2025 (simpsons amarelo pop 37/38);31,25;12;0;0;0
00904439;7909989480076;chinelo havaianas top simpsons 2025 (simpsons amarelo pop 39/40);31,25;12;0;0;0
00904441;7909989480083;chinelo havaianas top simpsons 2025 (simpsons amarelo pop 41/42);31,25;12;0;0;0
00904443;7909989480090;chinelo havaianas top simpsons 2025 (simpsons amarelo pop 43/44);31,25;12;0;0;0
00904445;;chinelo havaianas top simpsons 2025 (simpsons amarelo pop 45/46);31,25;12;0;0;0
00904447;;chinelo havaianas top simpsons 2025 (simpsons amarelo pop 47/48);31,25;12;0;0;0
00905933;7909989748794;chinelo dedo havaianas square neon glitter (bege/verde 33/34);36,63;12;0;0;0
00905935;7909989748800;chinelo dedo havaianas square neon glitter (bege/verde 35/36);36,63;12;0;0;0
00905937;7909989748817;chinelo dedo havaianas square neon glitter (bege/verde 37/38);36,63;12;0;0;0
00905939;7909989748824;chinelo dedo havaianas square neon glitter (bege/verde 39/40);36,63;12;0;0;0
00905941;7909989748831;chinelo dedo havaianas square neon glitter (bege/verde 41/42);36,63;12;0;0;0
00906033;7909989748848;chinelo dedo havaianas square neon glitter (bege palha / azul 33/34);36,63;12;0;0;0
00906035;7909989748855;chinelo dedo havaianas square neon glitter (bege palha / azul 35/36);36,63;12;0;0;0
00906037;7909989748862;chinelo dedo havaianas square neon glitter (bege palha / azul 37/38);36,63;12;0;0;0
00906039;7909989748879;chinelo dedo havaianas square neon glitter (bege palha / azul 39/40);36,63;12;0;0;0
00906041;7909989748886;chinelo dedo havaianas square neon glitter (bege palha / azul 41/42);36,63;12;0;0;0
00906137;7900190247168;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 37);82,49;12;0;0;0
00906138;7900190247175;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 38);82,49;12;0;0;0
00906139;7900190247182;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 39);82,49;12;0;0;0
00906140;7900190247199;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 40);82,49;12;0;0;0
00906141;7900190247205;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 41);82,49;12;0;0;0
00906142;7900190247212;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 42);82,49;12;0;0;0
00906143;7900190247229;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 43);82,49;12;0;0;0
00906144;7900190247236;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 44);82,49;12;0;0;0
00906145;;tenis actvitta 4931.103 loc oregon (83802 preto-preto/preto 45);82,49;12;0;0;0
00906500;7909766425191;bolsa moleca 50007.1 gorgurão (15787- preto 01/ preto go un);45,18;12;0;0;0
00907833;7899404944194;chinelo boaonda 1319 lily borboleta (250-002 acai/borboleta 33/34);46,69;12;0;0;0
00907835;7899404944200;chinelo boaonda 1319 lily borboleta (250-002 acai/borboleta 35/36);46,69;12;0;0;0
00907837;7899404944217;chinelo boaonda 1319 lily borboleta (250-002 acai/borboleta 37/38);46,69;12;0;0;0
00907839;7899404944224;chinelo boaonda 1319 lily borboleta (250-002 acai/borboleta 39/40);46,69;12;0;0;0
00908700;7898915801927;slime gelele gelele slime color 152g (color - gelele slime un);5,64;12;0;0;0
00910333;;chinelo havaianas top times i (sao paulo i 33/34);27,16;12;0;0;0
00910335;;chinelo havaianas top times i (sao paulo i 35/36);27,16;12;0;0;0
00910337;7909989166536;chinelo havaianas top times i (sao paulo i 37/38);27,16;12;0;0;0
00910339;7909989166543;chinelo havaianas top times i (sao paulo i 39/40);27,16;12;0;0;0
00910341;7909989166550;chinelo havaianas top times i (sao paulo i 41/42);27,16;12;0;0;0
00910343;7909989166567;chinelo havaianas top times i (sao paulo i 43/44);27,16;12;0;0;0
00910345;7909989166574;chinelo havaianas top times i (sao paulo i 45/46);27,16;12;0;0;0
00911437;7909989559055;chinelo havaianas top surfer 2024/25 (h.top s/ branco/branco/az 37/38);28,79;12;0;0;0
00911439;7909989559062;chinelo havaianas top surfer 2024/25 (h.top s/ branco/branco/az 39/40);28,79;12;0;0;0
00911441;7909989559079;chinelo havaianas top surfer 2024/25 (h.top s/ branco/branco/az 41/42);28,79;12;0;0;0
00911443;7909989559086;chinelo havaianas top surfer 2024/25 (h.top s/ branco/branco/az 43/44);28,79;12;0;0;0
00911445;7909989559093;chinelo havaianas top surfer 2024/25 (h.top s/ branco/branco/az 45/46);28,79;12;0;0;0
00912700;7898915802337;slime gelele balde 1,5kg tradicional (big trad. cores variadas un);29,13;12;0;0;0
00913334;;babuche yvate crocs (preto ivate 34);32,00;12;0;0;0
00913335;;babuche yvate crocs (preto ivate 35);32,00;12;0;0;0
00913336;;babuche yvate crocs (preto ivate 36);32,00;12;0;0;0
00913337;;babuche yvate crocs (preto ivate 37);32,00;12;0;0;0
00913338;;babuche yvate crocs (preto ivate 38);32,00;12;0;0;0
00913339;;babuche yvate crocs (preto ivate 39);32,00;12;0;0;0
00913340;;babuche yvate crocs (preto ivate 40);32,00;12;0;0;0
00913341;;babuche yvate crocs (preto ivate 41);32,00;12;0;0;0
00913342;;babuche yvate crocs (preto ivate 42);32,00;12;0;0;0
00913343;;babuche yvate crocs (preto ivate 43);32,00;12;0;0;0
00913344;;babuche yvate crocs (preto ivate 44);32,00;12;0;0;0
00913434;;babuche yvate crocs (azul marinho ivate 34);32,00;12;0;0;0
00913435;;babuche yvate crocs (azul marinho ivate 35);32,00;12;0;0;0
00913436;;babuche yvate crocs (azul marinho ivate 36);32,00;12;0;0;0
00913437;;babuche yvate crocs (azul marinho ivate 37);32,00;12;0;0;0
00913438;;babuche yvate crocs (azul marinho ivate 38);32,00;12;0;0;0
00913439;;babuche yvate crocs (azul marinho ivate 39);32,00;12;0;0;0
00913440;;babuche yvate crocs (azul marinho ivate 40);32,00;12;0;0;0
00913441;;babuche yvate crocs (azul marinho ivate 41);32,00;12;0;0;0
00913442;;babuche yvate crocs (azul marinho ivate 42);32,00;12;0;0;0
00913443;;babuche yvate crocs (azul marinho ivate 43);32,00;12;0;0;0
00913444;;babuche yvate crocs (azul marinho ivate 44);32,00;12;0;0;0
00913700;7908040449588;mochila clio pets cp3398d doguinho (cp3398 cinza/vermelho/pre un);44,95;12;0;0;0
00914500;7900190810966;bolsa moleca 50007.1 gorgurão (95373 camel 1165 un);47,95;12;0;0;0
00914700;7900190512310;bolsa moleca 50048.3 neo gorgurao (99533b/mc nude/nude un);56,04;12;0;0;0
00914900;7900190810331;bolsa moleca 50048.3 neo gorgurao (98768b/mc camel/camel un);59,20;12;0;0;0
00915000;7900190512303;bolsa moleca 50048.3 neo gorgurao (98407b/mc preto/cinza un);56,04;12;0;0;0
00916017;;sandalia papete zaxynina 19061 joaninha (bf750 lilas lavanda 17/18);33,54;12;0;0;0
